value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
12-oxophytodienoic acid metabolites,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
2-arylbenzofurans,81,0,81,0.0,0.018247147475248082,0.0,NO_TARGET_POSITIVES
2-pyrone derivatives,530,10,520,1.8867924528301887,0.11939491557878375,0.03672420124862284,
3-Decalinoyltetramic acids,34,0,34,0.0,0.007659296471091788,0.0,NO_TARGET_POSITIVES
3-Spirotetramic acids,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
3-oligoenoyltetramic acids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
4-pyrone derivatives,173,1,172,0.5780346820809248,0.038972302632319974,0.0036724201248622846,LOW_TARGET_SUPPORT
Abeoabietane diterpenoids,152,0,152,0.0,0.0342415606942927,0.0,NO_TARGET_POSITIVES
Abeolupane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abeotaxane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abietane diterpenoids,885,0,885,0.0,0.19936698167400685,0.0,NO_TARGET_POSITIVES
Acetate-derived alkaloids,56,0,56,0.0,0.012615311834739414,0.0,NO_TARGET_POSITIVES
Acetogenins,116,0,116,0.0,0.02613171737196022,0.0,NO_TARGET_POSITIVES
Acorane sesquiterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acridone alkaloids,2151,304,1847,14.13296141329614,0.4845631385093657,1.1164157179581344,
Actinomycins,27,1,26,3.7037037037037033,0.006082382491749361,0.0036724201248622846,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Acyclic guanidine alkaloids,5,1,4,20.0,0.0011263671281017335,0.0036724201248622846,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Acyclic monoterpenoids,1346,9,1337,0.6686478454680534,0.30321803088498667,0.03305178112376056,LOW_TARGET_SUPPORT
Acyclic triterpenoids,89,0,89,0.0,0.020049334880210854,0.0,NO_TARGET_POSITIVES
Acyl phloroglucinols,399,0,399,0.0,0.08988409682251833,0.0,NO_TARGET_POSITIVES
Aeruginosins,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aflatoxins,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Africanane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.007344840249724569,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Agarofuran sesquiterpenoids,192,0,192,0.0,0.04325249771910657,0.0,NO_TARGET_POSITIVES
Ahp-containing cyclodepsipeptides,20,0,20,0.0,0.004505468512406934,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Allohimachalane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Amarylidaceae alkaloids,1224,38,1186,3.104575163398693,0.27573467295930437,0.1395519647447668,
Amino cyclitols,354,0,354,0.0,0.07974679266960273,0.0,NO_TARGET_POSITIVES
Amino fatty acids,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Aminoacids,12822,852,11970,6.644829199812821,2.8884558633040855,3.128901946382666,
Aminoglycosides,183,0,183,0.0,0.04122503688852344,0.0,NO_TARGET_POSITIVES
Aminosugars,840,59,781,7.023809523809524,0.18922967752109124,0.2166727873668748,
Amphilectane diterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Anabaenopeptins,29,0,29,0.0,0.006532929342990055,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Androstane steroids,1638,83,1555,5.067155067155067,0.3689978711661279,0.30481087036356963,
Angucyclines,196,1,195,0.5102040816326531,0.04415359142158796,0.0036724201248622846,LOW_TARGET_SUPPORT
Ansa macrolides,2040,242,1798,11.862745098039214,0.45955778826550725,0.8887256702166727,
Ansa peptide alkaloids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Anthocyanidins,1384,126,1258,9.104046242774565,0.3117784210585598,0.46272493573264784,
Anthracyclines,250,0,250,0.0,0.05631835640508667,0.0,NO_TARGET_POSITIVES
Anthranillic acid derivatives,1259,359,900,28.51469420174742,0.2836192428560165,1.31839882482556,
Anthraquinones and anthrones,1985,124,1861,6.246851385390428,0.44716774985638824,0.45538009548292324,
Antimycins,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aphidicolane diterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aplysiatoxins,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Apocarotenoids (C30, Ψ-Ψ)",2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Apocarotenoids (β-),208,0,208,0.0,0.04685687252903211,0.0,NO_TARGET_POSITIVES
Apocarotenoids(ε-),214,0,214,0.0,0.048208513082754194,0.0,NO_TARGET_POSITIVES
Aporphine alkaloids,1122,70,1052,6.23885918003565,0.252756783546029,0.2570694087403599,
Apotirucallane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aristolane sesquiterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aromadendrane sesquiterpenoids,82,0,82,0.0,0.01847242090086843,0.0,NO_TARGET_POSITIVES
Aromatic polyketides with side chains,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Arteminisin,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Arylnaphthalene and aryltetralin lignans,1137,7,1130,0.6156552330694811,0.2561358849303342,0.025706940874035987,LOW_TARGET_SUPPORT
Ascarosides,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Ascomycins and Rapamycins,259,76,183,29.343629343629345,0.0583458172356698,0.2791039294895336,
Aspidosperma type,1449,42,1407,2.898550724637681,0.3264211937238824,0.15424164524421594,
Aspidosperma-Iboga hybrid type (Vinca alkaloids),643,0,643,0.0,0.14485081267388294,0.0,NO_TARGET_POSITIVES
Asteriscane sesquiterpenoids,12,0,12,0.0,0.0027032811074441604,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
