value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
12-oxophytodienoic acid metabolites,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
2-arylbenzofurans,81,12,69,14.814814814814813,0.018247147475248082,0.2849002849002849,
2-pyrone derivatives,530,0,530,0.0,0.11939491557878375,0.0,NO_TARGET_POSITIVES
3-Decalinoyltetramic acids,34,0,34,0.0,0.007659296471091788,0.0,NO_TARGET_POSITIVES
3-Spirotetramic acids,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
3-oligoenoyltetramic acids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
4-pyrone derivatives,173,0,173,0.0,0.038972302632319974,0.0,NO_TARGET_POSITIVES
Abeoabietane diterpenoids,152,0,152,0.0,0.0342415606942927,0.0,NO_TARGET_POSITIVES
Abeolupane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abeotaxane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abietane diterpenoids,885,0,885,0.0,0.19936698167400685,0.0,NO_TARGET_POSITIVES
Acetate-derived alkaloids,56,0,56,0.0,0.012615311834739414,0.0,NO_TARGET_POSITIVES
Acetogenins,116,0,116,0.0,0.02613171737196022,0.0,NO_TARGET_POSITIVES
Acorane sesquiterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acridone alkaloids,2151,18,2133,0.8368200836820083,0.4845631385093657,0.4273504273504274,
Actinomycins,27,0,27,0.0,0.006082382491749361,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acyclic guanidine alkaloids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acyclic monoterpenoids,1346,0,1346,0.0,0.30321803088498667,0.0,NO_TARGET_POSITIVES
Acyclic triterpenoids,89,0,89,0.0,0.020049334880210854,0.0,NO_TARGET_POSITIVES
Acyl phloroglucinols,399,0,399,0.0,0.08988409682251833,0.0,NO_TARGET_POSITIVES
Aeruginosins,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aflatoxins,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Africanane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Agarofuran sesquiterpenoids,192,0,192,0.0,0.04325249771910657,0.0,NO_TARGET_POSITIVES
Ahp-containing cyclodepsipeptides,20,3,17,15.0,0.004505468512406934,0.07122507122507123,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Allohimachalane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Amarylidaceae alkaloids,1224,17,1207,1.3888888888888888,0.27573467295930437,0.40360873694207033,
Amino cyclitols,354,0,354,0.0,0.07974679266960273,0.0,NO_TARGET_POSITIVES
Amino fatty acids,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Aminoacids,12822,110,12712,0.8579004835439089,2.8884558633040855,2.611585944919278,
Aminoglycosides,183,0,183,0.0,0.04122503688852344,0.0,NO_TARGET_POSITIVES
Aminosugars,840,0,840,0.0,0.18922967752109124,0.0,NO_TARGET_POSITIVES
Amphilectane diterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Anabaenopeptins,29,0,29,0.0,0.006532929342990055,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Androstane steroids,1638,0,1638,0.0,0.3689978711661279,0.0,NO_TARGET_POSITIVES
Angucyclines,196,0,196,0.0,0.04415359142158796,0.0,NO_TARGET_POSITIVES
Ansa macrolides,2040,32,2008,1.5686274509803921,0.45955778826550725,0.7597340930674265,
Ansa peptide alkaloids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Anthocyanidins,1384,0,1384,0.0,0.3117784210585598,0.0,NO_TARGET_POSITIVES
Anthracyclines,250,0,250,0.0,0.05631835640508667,0.0,NO_TARGET_POSITIVES
Anthranillic acid derivatives,1259,4,1255,0.3177124702144559,0.2836192428560165,0.0949667616334283,LOW_TARGET_SUPPORT
Anthraquinones and anthrones,1985,11,1974,0.5541561712846348,0.44716774985638824,0.26115859449192785,
Antimycins,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aphidicolane diterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aplysiatoxins,7,1,6,14.285714285714285,0.0015769139793424267,0.023741690408357077,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
"Apocarotenoids (C30, Ψ-Ψ)",2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Apocarotenoids (β-),208,0,208,0.0,0.04685687252903211,0.0,NO_TARGET_POSITIVES
Apocarotenoids(ε-),214,0,214,0.0,0.048208513082754194,0.0,NO_TARGET_POSITIVES
Aporphine alkaloids,1122,2,1120,0.17825311942959002,0.252756783546029,0.04748338081671415,LOW_TARGET_SUPPORT
Apotirucallane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aristolane sesquiterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aromadendrane sesquiterpenoids,82,0,82,0.0,0.01847242090086843,0.0,NO_TARGET_POSITIVES
Aromatic polyketides with side chains,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Arteminisin,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Arylnaphthalene and aryltetralin lignans,1137,0,1137,0.0,0.2561358849303342,0.0,NO_TARGET_POSITIVES
Ascarosides,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Ascomycins and Rapamycins,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Aspidosperma type,1449,0,1449,0.0,0.3264211937238824,0.0,NO_TARGET_POSITIVES
Aspidosperma-Iboga hybrid type (Vinca alkaloids),643,0,643,0.0,0.14485081267388294,0.0,NO_TARGET_POSITIVES
Asteriscane sesquiterpenoids,12,0,12,0.0,0.0027032811074441604,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Atisane diterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aurones,766,35,731,4.569190600522193,0.17255944402518555,0.8309591642924977,
Avermectins,286,0,286,0.0,0.06442819972741916,0.0,NO_TARGET_POSITIVES
Azaphilones,197,0,197,0.0,0.044378864847208294,0.0,NO_TARGET_POSITIVES
Azo and Azoxy alkaloids,201,7,194,3.482587064676617,0.04527995854968969,0.16619183285849953,LOW_TARGET_SUPPORT
Bafilomycins,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Bagremycins,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Benzodiazepine alkaloids,1332,25,1307,1.8768768768768769,0.3000642029263018,0.5935422602089269,
Benzophenones,157,9,148,5.7324840764331215,0.03536792782239443,0.2136752136752137,LOW_TARGET_SUPPORT
Benzoquinones,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Bergamotane sesquiterpenoids,17,0,17,0.0,0.003829648235545894,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Betalain alkaloids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Beyerane diterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Biaryl type diarylheptanoids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Bisabolane sesquiterpenoids,294,2,292,0.6802721088435374,0.06623038713238193,0.04748338081671415,LOW_TARGET_SUPPORT
Bisnaphthalenes,143,0,143,0.0,0.03221409986370958,0.0,NO_TARGET_POSITIVES
Botryane sesquiterpenoids,62,0,62,0.0,0.013966952388461495,0.0,NO_TARGET_POSITIVES
Branched fatty acids,1271,0,1271,0.0,0.28632252396346064,0.0,NO_TARGET_POSITIVES
Bufadienolides,712,0,712,0.0,0.16039467904168683,0.0,NO_TARGET_POSITIVES
CDP-Glycerols,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cadinane sesquiterpenoids,492,5,487,1.0162601626016259,0.11083452540521056,0.11870845204178537,LOW_TARGET_SUPPORT
Camphane monoterpenoids,235,0,235,0.0,0.05293925502078147,0.0,NO_TARGET_POSITIVES
Campherenane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cannabinoids,105,0,105,0.0,0.023653709690136405,0.0,NO_TARGET_POSITIVES
Capsaicins and Capsaicinoids,219,0,219,0.0,0.04933488021085593,0.0,NO_TARGET_POSITIVES
Carabrane sesquiterpenoids,24,0,24,0.0,0.005406562214888321,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Carane monoterpenoids,162,13,149,8.024691358024691,0.036494294950496164,0.30864197530864196,
Carbapenems,111,0,111,0.0,0.025005350243858485,0.0,NO_TARGET_POSITIVES
Carbazole alkaloids,862,15,847,1.740139211136891,0.19418569288473886,0.3561253561253561,
Carbocyclic fatty acids,211,0,211,0.0,0.04753269280589315,0.0,NO_TARGET_POSITIVES
Carboline alkaloids,23230,401,22829,1.7262160998708567,5.233101677160653,9.520417853751187,
Cardenolides,1852,54,1798,2.915766738660907,0.4172063842488821,1.282051282051282,
"Carotenoids (C40, Ψ-Ψ)",86,0,86,0.0,0.019373514603349816,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-Ψ)",26,0,26,0.0,0.005857109066129014,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, β-β)",591,0,591,0.0,0.13313659454162488,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-ε)",126,0,126,0.0,0.028384451628163686,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-κ)",13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, ε-ε)",5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, κ-κ)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, π-Χ)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, π-π)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C50, γ-γ)",2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Caryolane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Caryophyllane sesquiterpenoids,225,0,225,0.0,0.050686520764578004,0.0,NO_TARGET_POSITIVES
Cassane diterpenoids,53,0,53,0.0,0.011939491557878374,0.0,NO_TARGET_POSITIVES
Catechols with side chains,504,0,504,0.0,0.11353780651265474,0.0,NO_TARGET_POSITIVES
Cedrane and Isocedrane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cembrane diterpenoids,145,0,145,0.0,0.03266464671495027,0.0,NO_TARGET_POSITIVES
Cephalosporins,1071,0,1071,0.0,0.24126783883939132,0.0,NO_TARGET_POSITIVES
Cephalotaxus alkaloids,420,0,420,0.0,0.09461483876054562,0.0,NO_TARGET_POSITIVES
Cephamycins,48,0,48,0.0,0.010813124429776642,0.0,NO_TARGET_POSITIVES
Ceramides,506,0,506,0.0,0.11398835336389544,0.0,NO_TARGET_POSITIVES
Chalcones,5192,65,5127,1.2519260400616332,1.16961962582084,1.5432098765432098,
Chamigrane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.04748338081671415,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cholane steroids,6727,0,6727,0.0,1.5154143341480721,0.0,NO_TARGET_POSITIVES
Cholestane steroids,3323,32,3291,0.9629852542882937,0.7485835933364121,0.7597340930674265,
Chromones,2778,25,2753,0.8999280057595392,0.6258095763733231,0.5935422602089269,
Cinnamic acid amides,555,4,551,0.7207207207207207,0.1250267512192924,0.0949667616334283,LOW_TARGET_SUPPORT
Cinnamic acids and derivatives,6619,2,6617,0.030216044719746184,1.491084804181075,0.04748338081671415,LOW_TARGET_SUPPORT
Cinnamoyl phenols,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clavams,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clavulones,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clovane sesquiterpenoids,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Colensane and Clerodane diterpenoids,536,0,536,0.0,0.12074655613250583,0.0,NO_TARGET_POSITIVES
Copaane sesquiterpenoids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Corynanthe type,2236,0,2236,0.0,0.5037113796870952,0.0,NO_TARGET_POSITIVES
Coumarinolignans,55,0,55,0.0,0.01239003840911907,0.0,NO_TARGET_POSITIVES
Coumaronochromones,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Coumestan,531,0,531,0.0,0.11962018900440409,0.0,NO_TARGET_POSITIVES
Cryptophycins,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cucurbitane triterpenoids,1098,0,1098,0.0,0.24735022133114065,0.0,NO_TARGET_POSITIVES
Cuparane sesquiterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cyanogenic glycosides,173,0,173,0.0,0.038972302632319974,0.0,NO_TARGET_POSITIVES
Cyclic peptides,2077,6,2071,0.2888781896966779,0.46789290501346004,0.14245014245014245,LOW_TARGET_SUPPORT
Cyclitols,413,0,413,0.0,0.09303792478120318,0.0,NO_TARGET_POSITIVES
Cycloabietane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cycloapotirucallane triterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cycloartane triterpenoids,764,0,764,0.0,0.1721088971739449,0.0,NO_TARGET_POSITIVES
Cycloeudesmane sesquiterpenoids,110,0,110,0.0,0.02478007681823814,0.0,NO_TARGET_POSITIVES
Cyclolaurane sesquiterpenoids,1,1,0,100.0,0.00022527342562034668,0.023741690408357077,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cyclophytane diterpenoids,153,0,153,0.0,0.034466834119913047,0.0,NO_TARGET_POSITIVES
Cyclopiazonic acid-tpye tetramate alkaloids,16,0,16,0.0,0.003604374809925547,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cytochalasan alkaloids,251,0,251,0.0,0.05654362983070702,0.0,NO_TARGET_POSITIVES
Dammarane and Protostane triterpenoids,4558,0,4558,0.0,1.0267962739775403,0.0,NO_TARGET_POSITIVES
Daphnane diterpenoids,21,0,21,0.0,0.00473074193802728,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Daucane sesquiterpenoids,139,0,139,0.0,0.03131300616122819,0.0,NO_TARGET_POSITIVES
Decalins with side chains,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Depsides,460,0,460,0.0,0.10362577578535949,0.0,NO_TARGET_POSITIVES
Depsidones,315,0,315,0.0,0.0709611290704092,0.0,NO_TARGET_POSITIVES
Depsipeptides,923,6,917,0.6500541711809318,0.20792737184758,0.14245014245014245,LOW_TARGET_SUPPORT
Diacylglycerols,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Dialkylresorcinols,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Diarylether type diarylheptanoids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Dibenzocyclooctadienes lignans,1099,0,1099,0.0,0.247575494756761,0.0,NO_TARGET_POSITIVES
Dibenzylbutane lignans,614,0,614,0.0,0.13831788333089287,0.0,NO_TARGET_POSITIVES
Dibenzylbutyrolactone lignans,310,0,310,0.0,0.06983476194230748,0.0,NO_TARGET_POSITIVES
Dicarboxylic acids,1803,0,1803,0.0,0.4061679863934851,0.0,NO_TARGET_POSITIVES
Dihydroflavonols,1027,0,1027,0.0,0.23135580811209605,0.0,NO_TARGET_POSITIVES
