value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
12-oxophytodienoic acid metabolites,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
2-arylbenzofurans,81,20,61,24.691358024691358,0.018247147475248082,0.006947218507390103,
2-pyrone derivatives,530,79,451,14.90566037735849,0.11939491557878375,0.02744151310419091,
3-Decalinoyltetramic acids,34,34,0,100.0,0.007659296471091788,0.011810271462563176,
3-Spirotetramic acids,13,9,4,69.23076923076923,0.002928554533064507,0.0031262483283255467,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
3-oligoenoyltetramic acids,6,6,0,100.0,0.0013516405537220802,0.002084165552217031,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
4-pyrone derivatives,173,16,157,9.248554913294797,0.038972302632319974,0.005557774805912083,
Abeoabietane diterpenoids,152,0,152,0.0,0.0342415606942927,0.0,NO_TARGET_POSITIVES
Abeolupane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abeotaxane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abietane diterpenoids,885,226,659,25.536723163841806,0.19936698167400685,0.07850356913350817,
Acetate-derived alkaloids,56,56,0,100.0,0.012615311834739414,0.01945221182069229,
Acetogenins,116,0,116,0.0,0.02613171737196022,0.0,NO_TARGET_POSITIVES
Acorane sesquiterpenoids,9,1,8,11.11111111111111,0.00202746083058312,0.0003473609253695052,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Acridone alkaloids,2151,2137,14,99.34913993491399,0.4845631385093657,0.7423102975146325,
Actinomycins,27,27,0,100.0,0.006082382491749361,0.00937874498497664,LOW_TOTAL_SUPPORT
Acyclic guanidine alkaloids,5,5,0,100.0,0.0011263671281017335,0.0017368046268475257,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Acyclic monoterpenoids,1346,37,1309,2.74888558692422,0.30321803088498667,0.012852354238671692,
Acyclic triterpenoids,89,0,89,0.0,0.020049334880210854,0.0,NO_TARGET_POSITIVES
Acyl phloroglucinols,399,2,397,0.5012531328320802,0.08988409682251833,0.0006947218507390104,LOW_TARGET_SUPPORT
Aeruginosins,1,1,0,100.0,0.00022527342562034668,0.0003473609253695052,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Aflatoxins,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Africanane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.0006947218507390104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Agarofuran sesquiterpenoids,192,140,52,72.91666666666666,0.04325249771910657,0.04863052955173073,
