value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
12-oxophytodienoic acid metabolites,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
2-arylbenzofurans,81,1,80,1.2345679012345678,0.018247147475248082,0.0024755539051862854,LOW_TARGET_SUPPORT
2-pyrone derivatives,530,0,530,0.0,0.11939491557878375,0.0,NO_TARGET_POSITIVES
3-Decalinoyltetramic acids,34,0,34,0.0,0.007659296471091788,0.0,NO_TARGET_POSITIVES
3-Spirotetramic acids,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
3-oligoenoyltetramic acids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
4-pyrone derivatives,173,2,171,1.1560693641618496,0.038972302632319974,0.004951107810372571,LOW_TARGET_SUPPORT
Abeoabietane diterpenoids,152,0,152,0.0,0.0342415606942927,0.0,NO_TARGET_POSITIVES
Abeolupane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abeotaxane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Abietane diterpenoids,885,0,885,0.0,0.19936698167400685,0.0,NO_TARGET_POSITIVES
Acetate-derived alkaloids,56,0,56,0.0,0.012615311834739414,0.0,NO_TARGET_POSITIVES
Acetogenins,116,0,116,0.0,0.02613171737196022,0.0,NO_TARGET_POSITIVES
Acorane sesquiterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acridone alkaloids,2151,721,1430,33.519293351929335,0.4845631385093657,1.7848743656393118,
Actinomycins,27,0,27,0.0,0.006082382491749361,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acyclic guanidine alkaloids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Acyclic monoterpenoids,1346,0,1346,0.0,0.30321803088498667,0.0,NO_TARGET_POSITIVES
Acyclic triterpenoids,89,0,89,0.0,0.020049334880210854,0.0,NO_TARGET_POSITIVES
Acyl phloroglucinols,399,0,399,0.0,0.08988409682251833,0.0,NO_TARGET_POSITIVES
Aeruginosins,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aflatoxins,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Africanane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Agarofuran sesquiterpenoids,192,0,192,0.0,0.04325249771910657,0.0,NO_TARGET_POSITIVES
Ahp-containing cyclodepsipeptides,20,0,20,0.0,0.004505468512406934,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Allohimachalane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Amarylidaceae alkaloids,1224,28,1196,2.287581699346405,0.27573467295930437,0.06931550934521599,
Amino cyclitols,354,0,354,0.0,0.07974679266960273,0.0,NO_TARGET_POSITIVES
Amino fatty acids,88,0,88,0.0,0.01982406145459051,0.0,NO_TARGET_POSITIVES
Aminoacids,12822,869,11953,6.77741381999688,2.8884558633040855,2.151256343606882,
Aminoglycosides,183,0,183,0.0,0.04122503688852344,0.0,NO_TARGET_POSITIVES
Aminosugars,840,0,840,0.0,0.18922967752109124,0.0,NO_TARGET_POSITIVES
Amphilectane diterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Anabaenopeptins,29,0,29,0.0,0.006532929342990055,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Androstane steroids,1638,113,1525,6.898656898656899,0.3689978711661279,0.27973759128605025,
Angucyclines,196,0,196,0.0,0.04415359142158796,0.0,NO_TARGET_POSITIVES
Ansa macrolides,2040,28,2012,1.3725490196078431,0.45955778826550725,0.06931550934521599,
Ansa peptide alkaloids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Anthocyanidins,1384,0,1384,0.0,0.3117784210585598,0.0,NO_TARGET_POSITIVES
Anthracyclines,250,11,239,4.3999999999999995,0.05631835640508667,0.02723109295704914,
Anthranillic acid derivatives,1259,169,1090,13.423351866560761,0.2836192428560165,0.41836860997648223,
Anthraquinones and anthrones,1985,9,1976,0.4534005037783375,0.44716774985638824,0.02227998514667657,LOW_TARGET_SUPPORT
