value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Arylnaphthalene and aryltetralin lignans,1137,33,1104,2.9023746701846966,0.2561358849303342,0.058942254451926336,
Ascarosides,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Ascomycins and Rapamycins,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Aspidosperma type,1449,77,1372,5.314009661835748,0.3264211937238824,0.1375319270544948,
Aspidosperma-Iboga hybrid type (Vinca alkaloids),643,43,600,6.6874027993779155,0.14485081267388294,0.0768035436797828,
Asteriscane sesquiterpenoids,12,0,12,0.0,0.0027032811074441604,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Atisane diterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aurones,766,19,747,2.4804177545691903,0.17255944402518555,0.033936449532927286,
Avermectins,286,0,286,0.0,0.06442819972741916,0.0,NO_TARGET_POSITIVES
Azaphilones,197,0,197,0.0,0.044378864847208294,0.0,NO_TARGET_POSITIVES
Azo and Azoxy alkaloids,201,8,193,3.9800995024875623,0.04527995854968969,0.014289031382285173,LOW_TARGET_SUPPORT
Bafilomycins,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Bagremycins,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Benzodiazepine alkaloids,1332,108,1224,8.108108108108109,0.3000642029263018,0.19290192366084982,
Benzophenones,157,0,157,0.0,0.03536792782239443,0.0,NO_TARGET_POSITIVES
Benzoquinones,5,2,3,40.0,0.0011263671281017335,0.0035722578455712932,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Bergamotane sesquiterpenoids,17,0,17,0.0,0.003829648235545894,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Betalain alkaloids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Beyerane diterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Biaryl type diarylheptanoids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Bisabolane sesquiterpenoids,294,15,279,5.1020408163265305,0.06623038713238193,0.0267919338417847,
Bisnaphthalenes,143,0,143,0.0,0.03221409986370958,0.0,NO_TARGET_POSITIVES
Botryane sesquiterpenoids,62,1,61,1.6129032258064515,0.013966952388461495,0.0017861289227856466,LOW_TARGET_SUPPORT
Branched fatty acids,1271,12,1259,0.9441384736428009,0.28632252396346064,0.02143354707342776,
Bufadienolides,712,0,712,0.0,0.16039467904168683,0.0,NO_TARGET_POSITIVES
CDP-Glycerols,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cadinane sesquiterpenoids,492,16,476,3.2520325203252036,0.11083452540521056,0.028578062764570346,
Camphane monoterpenoids,235,7,228,2.9787234042553195,0.05293925502078147,0.012502902459499525,LOW_TARGET_SUPPORT
Campherenane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cannabinoids,105,0,105,0.0,0.023653709690136405,0.0,NO_TARGET_POSITIVES
Capsaicins and Capsaicinoids,219,0,219,0.0,0.04933488021085593,0.0,NO_TARGET_POSITIVES
Carabrane sesquiterpenoids,24,0,24,0.0,0.005406562214888321,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Carane monoterpenoids,162,57,105,35.18518518518518,0.036494294950496164,0.10180934859878187,
Carbapenems,111,111,0,100.0,0.025005350243858485,0.1982603104292068,
Carbazole alkaloids,862,72,790,8.352668213457076,0.19418569288473886,0.12860128244056657,
Carbocyclic fatty acids,211,22,189,10.42654028436019,0.04753269280589315,0.039294836301284226,
Carboline alkaloids,23230,4962,18268,21.36030994403788,5.233101677160653,8.86277171486238,
Cardenolides,1852,18,1834,0.9719222462203023,0.4172063842488821,0.03215032061014164,
"Carotenoids (C40, Ψ-Ψ)",86,0,86,0.0,0.019373514603349816,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-Ψ)",26,0,26,0.0,0.005857109066129014,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, β-β)",591,0,591,0.0,0.13313659454162488,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-ε)",126,0,126,0.0,0.028384451628163686,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-κ)",13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, ε-ε)",5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, κ-κ)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, π-Χ)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, π-π)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C50, γ-γ)",2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Caryolane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Caryophyllane sesquiterpenoids,225,0,225,0.0,0.050686520764578004,0.0,NO_TARGET_POSITIVES
Cassane diterpenoids,53,0,53,0.0,0.011939491557878374,0.0,NO_TARGET_POSITIVES
Catechols with side chains,504,13,491,2.579365079365079,0.11353780651265474,0.023219675996213406,
Cedrane and Isocedrane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cembrane diterpenoids,145,7,138,4.827586206896552,0.03266464671495027,0.012502902459499525,LOW_TARGET_SUPPORT
Cephalosporins,1071,1071,0,100.0,0.24126783883939132,1.9129440763034276,
Cephalotaxus alkaloids,420,0,420,0.0,0.09461483876054562,0.0,NO_TARGET_POSITIVES
Cephamycins,48,48,0,100.0,0.010813124429776642,0.08573418829371104,
Ceramides,506,0,506,0.0,0.11398835336389544,0.0,NO_TARGET_POSITIVES
Chalcones,5192,496,4696,9.553158705701078,1.16961962582084,0.8859199457016808,
Chamigrane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cholane steroids,6727,1055,5672,15.683068232495911,1.5154143341480721,1.8843660135388574,
Cholestane steroids,3323,270,3053,8.125188083057479,0.7485835933364121,0.4822548091521246,
Chromones,2778,266,2512,9.575233981281498,0.6258095763733231,0.475110293460982,
Cinnamic acid amides,555,14,541,2.5225225225225225,0.1250267512192924,0.02500580491899905,
Cinnamic acids and derivatives,6619,14,6605,0.21151231303822327,1.491084804181075,0.02500580491899905,
Cinnamoyl phenols,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clavams,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clavulones,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clovane sesquiterpenoids,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Colensane and Clerodane diterpenoids,536,0,536,0.0,0.12074655613250583,0.0,NO_TARGET_POSITIVES
Copaane sesquiterpenoids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Corynanthe type,2236,34,2202,1.520572450805009,0.5037113796870952,0.06072838337471199,
Coumarinolignans,55,0,55,0.0,0.01239003840911907,0.0,NO_TARGET_POSITIVES
Coumaronochromones,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Coumestan,531,0,531,0.0,0.11962018900440409,0.0,NO_TARGET_POSITIVES
Cryptophycins,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cucurbitane triterpenoids,1098,0,1098,0.0,0.24735022133114065,0.0,NO_TARGET_POSITIVES
Cuparane sesquiterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cyanogenic glycosides,173,0,173,0.0,0.038972302632319974,0.0,NO_TARGET_POSITIVES
Cyclic peptides,2077,309,1768,14.877226769378913,0.46789290501346004,0.5519138371407648,
Cyclitols,413,0,413,0.0,0.09303792478120318,0.0,NO_TARGET_POSITIVES
Cycloabietane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cycloapotirucallane triterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cycloartane triterpenoids,764,0,764,0.0,0.1721088971739449,0.0,NO_TARGET_POSITIVES
Cycloeudesmane sesquiterpenoids,110,0,110,0.0,0.02478007681823814,0.0,NO_TARGET_POSITIVES
Cyclolaurane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cyclophytane diterpenoids,153,0,153,0.0,0.034466834119913047,0.0,NO_TARGET_POSITIVES
Cyclopiazonic acid-tpye tetramate alkaloids,16,0,16,0.0,0.003604374809925547,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cytochalasan alkaloids,251,0,251,0.0,0.05654362983070702,0.0,NO_TARGET_POSITIVES
Dammarane and Protostane triterpenoids,4558,0,4558,0.0,1.0267962739775403,0.0,NO_TARGET_POSITIVES
Daphnane diterpenoids,21,0,21,0.0,0.00473074193802728,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Daucane sesquiterpenoids,139,0,139,0.0,0.03131300616122819,0.0,NO_TARGET_POSITIVES
Decalins with side chains,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Depsides,460,21,439,4.565217391304348,0.10362577578535949,0.03750870737849858,
Depsidones,315,0,315,0.0,0.0709611290704092,0.0,NO_TARGET_POSITIVES
Depsipeptides,923,39,884,4.225352112676056,0.20792737184758,0.06965902798864022,
Diacylglycerols,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Dialkylresorcinols,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Diarylether type diarylheptanoids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Dibenzocyclooctadienes lignans,1099,0,1099,0.0,0.247575494756761,0.0,NO_TARGET_POSITIVES
Dibenzylbutane lignans,614,0,614,0.0,0.13831788333089287,0.0,NO_TARGET_POSITIVES
Dibenzylbutyrolactone lignans,310,0,310,0.0,0.06983476194230748,0.0,NO_TARGET_POSITIVES
Dicarboxylic acids,1803,2,1801,0.11092623405435387,0.4061679863934851,0.0035722578455712932,LOW_TARGET_SUPPORT
Dihydroflavonols,1027,0,1027,0.0,0.23135580811209605,0.0,NO_TARGET_POSITIVES
Dimeric phloroglucinols,58,0,58,0.0,0.01306585868598011,0.0,NO_TARGET_POSITIVES
Dipeptides,8430,1429,7001,16.951364175563462,1.8990549779795227,2.5523782306606893,
Disaccharides,593,1,592,0.16863406408094433,0.1335871413928656,0.0017861289227856466,LOW_TARGET_SUPPORT
Dolabellane diterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Drimane sesquiterpenoids,241,0,241,0.0,0.054290895574503555,0.0,NO_TARGET_POSITIVES
Ecdysteroids,600,0,600,0.0,0.13516405537220802,0.0,NO_TARGET_POSITIVES
Elemane sesquiterpenoids,68,0,68,0.0,0.015318592942183577,0.0,NO_TARGET_POSITIVES
Elfamycins,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Epothilones,95,94,1,98.94736842105263,0.021400975433932937,0.16789611874185079,
Epoxy fatty acids,10,0,10,0.0,0.002252734256203467,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Epoxyeicosatrienoic acids,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Eremophilane sesquiterpenoids,325,2,323,0.6153846153846154,0.07321386332661267,0.0035722578455712932,LOW_TARGET_SUPPORT
Ergostane steroids,770,3,767,0.38961038961038963,0.17346053772766695,0.00535838676835694,LOW_TARGET_SUPPORT
Ergot alkaloids,819,36,783,4.395604395604396,0.18449893558306396,0.06430064122028328,
Ericamycins,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Erythromycins,748,0,748,0.0,0.16850452236401933,0.0,NO_TARGET_POSITIVES
Erythroxylane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Estrane steroids,1112,73,1039,6.5647482014388485,0.2505040492898255,0.13038741136335222,
Eudesmane sesquiterpenoids,1035,1,1034,0.0966183574879227,0.23315799551705882,0.0017861289227856466,LOW_TARGET_SUPPORT
Farnesane sesquiterpenoids,331,3,328,0.906344410876133,0.07456550388033475,0.00535838676835694,LOW_TARGET_SUPPORT
Fatty acid estolides,115,0,115,0.0,0.025906443946339872,0.0,NO_TARGET_POSITIVES
Fatty acyl CoAs,57,57,0,100.0,0.012840585260359761,0.10180934859878187,
Fatty acyl carnitines,480,0,480,0.0,0.10813124429776641,0.0,NO_TARGET_POSITIVES
Fatty acyl glycosides of mono- and disaccharides,320,0,320,0.0,0.07208749619851094,0.0,NO_TARGET_POSITIVES
Fatty acyl homoserine lactones,60,0,60,0.0,0.013516405537220801,0.0,NO_TARGET_POSITIVES
Fatty alcohols,512,87,425,16.9921875,0.1153399939176175,0.15539321628235125,
Fatty aldehydes,48,13,35,27.083333333333332,0.010813124429776642,0.023219675996213406,
Fenchane monoterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Fernane and Arborinane triterpenoids,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Flavan-3-ols,2008,0,2008,0.0,0.4523490386456562,0.0,NO_TARGET_POSITIVES
Flavandiols (Leucoanthocyanidins),4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Flavanones,6621,58,6563,0.8760006041383477,1.4915353510323155,0.1035954775215675,
Flavans,11,5,6,45.45454545454545,0.002478007681823814,0.008930644613928234,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Flavones,10677,19,10658,0.17795260841060223,2.4052443653484414,0.033936449532927286,
Flavonolignans,398,0,398,0.0,0.08965882339689799,0.0,NO_TARGET_POSITIVES
Flavonols,9469,3,9466,0.03168233181962193,2.1331140671990627,0.00535838676835694,LOW_TARGET_SUPPORT
Friedelane triterpenoids,314,0,314,0.0,0.07073585564478886,0.0,NO_TARGET_POSITIVES
Fukinane sesquiterpenoids,13,8,5,61.53846153846154,0.002928554533064507,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Fungal DPEs,115,0,115,0.0,0.025906443946339872,0.0,NO_TARGET_POSITIVES
Fungal cyclic polyketides (Miscellaneous),1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Furanoabietane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Furanoid lignans,295,0,295,0.0,0.06645566055800227,0.0,NO_TARGET_POSITIVES
Furans,422,144,278,34.12322274881517,0.0950653856117863,0.25720256488113313,
Furocoumarins,3154,13,3141,0.4121750158528852,0.7105123844065735,0.023219675996213406,
Furofuranoid lignans,1171,0,1171,0.0,0.263795181401426,0.0,NO_TARGET_POSITIVES
Furostane steroids,596,0,596,0.0,0.13426296166972662,0.0,NO_TARGET_POSITIVES
Fusicoccane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Fusidane triterpenoids,284,0,284,0.0,0.06397765287617846,0.0,NO_TARGET_POSITIVES
Gallotannins,1707,0,1707,0.0,0.3845417375339318,0.0,NO_TARGET_POSITIVES
Germacrane sesquiterpenoids,1432,0,1432,0.0,0.32259154548833646,0.0,NO_TARGET_POSITIVES
Gibberellins,208,0,208,0.0,0.04685687252903211,0.0,NO_TARGET_POSITIVES
Glucosinolates,259,259,0,100.0,0.0583458172356698,0.4626073910014825,
Glycerophosphates,43,0,43,0.0,0.009686757301674908,0.0,NO_TARGET_POSITIVES
Glycerophosphocholines,7671,22,7649,0.2867944205449094,1.7280724479336798,0.039294836301284226,
Glycerophosphoethanolamines,1575,1,1574,0.06349206349206349,0.354805645352046,0.0017861289227856466,LOW_TARGET_SUPPORT
Glycerophosphoglycerols,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycerophosphoinositol phosphates,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycerophosphoinositols,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycerophosphoserines,412,0,412,0.0,0.09281265135558284,0.0,NO_TARGET_POSITIVES
Glycosyldiacylglycerols,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycosylmonoacylglycerols,45,0,45,0.0,0.010137304152915602,0.0,NO_TARGET_POSITIVES
Gorgonane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Grayanotoxane diterpenoids,106,0,106,0.0,0.023878983115756747,0.0,NO_TARGET_POSITIVES
Griseofulvins,343,0,343,0.0,0.07726878498777891,0.0,NO_TARGET_POSITIVES
Guaiane sesquiterpenoids,530,25,505,4.716981132075472,0.11939491557878375,0.04465322306964117,
Guanacastane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Halimane diterpenoids,28,0,28,0.0,0.006307655917369707,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Halogenated hydrocarbons,124,3,121,2.4193548387096775,0.02793390477692299,0.00535838676835694,LOW_TARGET_SUPPORT
Hapalindole alkaloids,19,3,16,15.789473684210526,0.004280195086786587,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Hasubanan alkaloids,15,0,15,0.0,0.0033791013843052003,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hepoxilins,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Heterocyclic fatty acids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Himachalane sesquiterpenoids,77,8,69,10.38961038961039,0.017346053772766695,0.014289031382285173,LOW_TARGET_SUPPORT
Hopane and Moretane triterpenoids,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Humulane sesquiterpenoids,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Hydrocarbons,907,85,822,9.371554575523705,0.20432299703765444,0.15182095843677998,
Hydroxy fatty acids,1982,3,1979,0.15136226034308778,0.44649192957952716,0.00535838676835694,LOW_TARGET_SUPPORT
Hydroxy-hydroperoxyeicosapentaenoic acids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hydroxy-hydroperoxyeicosatetraenoic acids,28,0,28,0.0,0.006307655917369707,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hydroxy-hydroperoxyeicosatrienoic acids,12,0,12,0.0,0.0027032811074441604,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Iboga type,435,68,367,15.632183908045977,0.09799394014485081,0.12145676674942397,
Icetexane diterpenoids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Illudalane sesquiterpenoids,31,5,26,16.129032258064516,0.0069834761942307476,0.008930644613928234,LOW_TARGET_SUPPORT
Illudane sesquiterpenoids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Imidazole alkaloids,5249,1338,3911,25.490569632310915,1.1824602110812,2.3898404986871955,
